student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
219,16.69,Female,High School,5.47,2.66,0.91,1.26,2.51,7.98,5.17,Good,8.2,10.9,4.26,28.84,44.75
220,23.58,Female,High School,1.84,1.35,1.78,3.66,0.56,5.77,9.76,Good,5.14,11.1,21.49,4.69,9.8
221,18.56,Other,High School,6.41,1.87,0.75,2.72,1.28,8.67,7.75,Good,5.23,22.25,0.06,51.16,64.17
222,22.02,Female,High School,2.75,0.97,2.53,0.0,0.61,6.88,9.79,Good,2.51,0.0,1.44,18.32,33.57
223,21.85,Female,High School,4.68,0.69,1.6,2.19,1.54,6.23,9.45,Poor,3.9,11.03,5.6,24.73,31.33
224,17.11,Female,High School,1.99,1.63,3.04,1.78,0.75,5.91,9.1,Good,0.34,9.27,8.45,4.61,5.16
225,17.04,Male,High School,3.25,1.88,2.4,3.07,2.22,6.81,7.66,Average,2.71,17.65,19.99,20.38,21.87
226,19.7,Female,High School,1.63,1.33,1.05,2.84,1.82,6.93,8.67,Average,8.07,1.31,6.39,3.77,9.39
227,21.36,Other,High School,7.02,1.25,0.72,4.34,2.02,8.25,6.79,Good,3.67,9.85,1.95,33.17,46.6
228,17.0,Female,High School,6.07,1.33,3.11,3.51,0.73,6.84,5.76,Good,10.53,20.28,25.09,35.42,44.79
229,15.68,Other,High School,5.51,2.99,2.54,1.99,2.55,5.11,5.52,Poor,8.28,13.59,0.0,23.22,54.5
230,18.95,Female,High School,5.04,2.73,2.49,4.2,1.66,6.2,4.79,Good,9.62,23.21,10.09,30.9,71.59
231,21.42,Other,High School,0.18,1.37,0.75,4.58,1.1,6.39,9.15,Poor,3.68,4.22,15.38,3.94,10.36
232,18.46,Male,High School,4.07,0.69,0.98,1.7,1.41,8.66,8.3,Average,3.41,2.35,3.48,20.12,32.71
233,16.81,Male,High School,3.12,2.23,1.49,3.16,2.69,8.88,9.68,Poor,3.12,10.7,14.34,16.35,46.28
234,21.2,Other,High School,2.56,1.76,0.78,7.08,0.98,5.82,8.37,Good,6.94,4.92,24.54,16.73,31.08
235,17.87,Female,High School,6.88,0.0,1.71,6.29,1.17,7.89,8.99,Average,3.51,18.03,25.63,32.6,48.79
236,15.92,Male,High School,1.06,0.43,2.27,0.45,1.99,8.25,9.4,Good,3.63,0.16,4.54,4.5,0.77
237,20.13,Other,High School,3.51,2.78,2.22,1.46,2.65,6.54,5.56,Poor,1.29,7.88,22.6,17.5,28.24
238,17.37,Other,High School,6.91,0.26,1.36,1.4,1.79,5.52,7.91,Average,9.43,27.79,9.22,40.36,66.32
239,18.82,Other,High School,1.57,2.37,0.46,7.26,0.83,6.56,4.49,Good,8.81,2.73,14.69,6.84,11.17
240,17.32,Male,High School,3.75,2.01,1.88,4.11,1.02,6.24,7.76,Good,4.55,12.85,18.49,10.14,34.86
241,19.87,Other,High School,4.61,2.4,0.87,2.81,2.22,4.96,10.02,Average,1.38,16.19,34.53,16.64,33.95
242,20.5,Other,High School,6.89,3.53,1.99,3.95,0.18,8.44,0.68,Poor,1.14,24.21,0.66,35.53,52.07
243,24.01,Other,High School,2.85,1.74,1.17,2.65,1.85,7.67,7.81,Average,9.6,4.46,9.21,30.62,47.23
244,17.45,Male,High School,4.79,2.19,1.51,2.69,2.68,6.09,9.15,Good,10.3,4.99,22.0,31.82,41.03
245,22.5,Female,High School,3.96,2.56,1.25,2.57,0.4,8.3,7.94,Average,9.65,12.25,23.47,21.22,41.64
246,19.5,Male,High School,7.29,0.27,3.09,1.62,2.97,6.93,6.41,Average,2.08,16.25,6.48,34.52,53.5
247,22.34,Female,High School,3.98,1.58,0.0,3.66,0.0,8.59,7.82,Average,10.14,4.03,0.0,30.75,21.84
248,19.9,Female,High School,5.43,2.63,4.69,5.08,2.2,9.89,6.32,Poor,10.62,6.83,26.86,27.17,44.77
249,19.19,Female,High School,4.73,1.52,1.11,5.63,2.81,5.33,5.82,Poor,2.91,18.52,5.31,19.84,23.64
250,24.25,Female,High School,4.17,0.79,0.0,5.21,1.2,6.84,8.87,Poor,2.53,16.26,10.48,14.61,23.62
251,20.05,Female,High School,3.95,3.15,1.35,1.65,1.21,4.13,4.56,Good,0.8,13.99,3.37,18.3,27.59
252,23.07,Other,High School,6.33,2.4,0.51,3.22,0.06,6.77,9.65,Good,7.84,24.42,16.17,41.48,34.92
253,20.48,Other,High School,0.0,4.49,4.56,4.67,1.86,8.16,9.2,Poor,10.0,0.0,25.27,3.4,13.26
254,16.08,Male,High School,3.39,4.2,1.32,1.3,0.0,6.33,8.7,Good,0.36,16.39,2.14,14.91,2.86
255,17.16,Other,High School,6.87,2.29,0.96,3.22,1.08,6.65,6.02,Poor,7.89,17.19,0.88,32.03,72.24
256,17.05,Male,High School,9.28,2.3,3.3,2.15,3.73,7.98,5.57,Good,10.65,39.72,23.0,52.31,78.23
257,17.8,Male,High School,3.29,3.31,0.97,5.11,0.47,6.72,5.23,Good,9.81,9.24,4.29,27.9,38.17
258,16.32,Female,High School,6.5,1.78,2.4,4.38,1.56,7.39,5.78,Average,9.78,20.81,20.77,40.55,79.55
259,19.57,Female,High School,4.23,1.21,0.96,0.79,2.55,8.17,7.54,Good,7.08,17.06,0.0,16.66,24.24
260,24.86,Other,High School,2.04,3.43,1.31,1.37,2.91,8.63,4.43,Poor,6.16,12.61,0.0,12.03,14.38
261,21.1,Female,High School,7.39,1.6,3.05,4.27,0.48,7.72,4.4,Average,1.7,20.11,7.95,38.55,62.4
262,17.98,Male,High School,3.25,4.86,2.26,3.37,0.84,7.3,8.83,Average,7.02,9.86,28.58,14.9,14.15
263,18.06,Female,High School,6.98,2.59,1.68,4.29,3.1,5.29,6.5,Good,4.64,30.91,38.49,47.21,35.28
264,23.25,Other,High School,2.93,1.23,1.84,2.86,1.63,5.88,5.45,Poor,7.16,0.0,31.94,6.18,31.66
265,16.61,Other,High School,5.89,1.9,1.69,3.43,2.45,6.71,3.41,Poor,4.6,16.87,7.63,26.78,33.25
266,24.33,Other,High School,3.65,2.17,4.19,2.77,0.13,7.7,3.4,Average,8.74,20.01,13.01,37.72,69.29
267,21.83,Other,High School,0.31,4.03,2.53,3.95,2.21,5.94,7.32,Average,3.04,0.0,34.31,7.67,15.83
268,21.24,Male,High School,5.09,0.24,0.99,3.85,0.84,8.13,8.6,Good,2.84,5.56,2.38,23.75,20.42
269,22.07,Other,High School,6.84,3.64,2.7,5.12,1.73,8.32,9.83,Average,4.56,23.3,20.91,30.68,46.64
270,16.69,Female,High School,6.39,2.42,2.26,2.52,0.45,6.72,10.5,Good,5.06,14.46,21.4,32.04,37.94
271,16.55,Female,High School,6.41,1.0,3.73,3.72,3.5,6.66,3.2,Average,8.23,18.01,27.46,34.68,56.22
272,21.42,Other,High School,8.01,1.26,1.48,2.73,2.52,7.69,5.61,Average,1.34,29.97,23.87,34.48,61.07
273,25.23,Male,High School,2.93,0.37,1.51,3.38,0.49,6.98,9.27,Good,4.39,0.0,10.58,8.58,6.06
274,16.33,Other,High School,6.21,4.47,0.48,4.18,0.49,5.97,8.45,Good,4.88,24.9,17.81,32.64,59.82
275,21.68,Female,High School,3.12,2.58,2.58,2.25,0.88,7.65,0.77,Good,10.48,0.04,0.23,28.11,42.44
276,17.69,Other,High School,4.52,1.36,2.66,3.45,1.13,8.98,3.18,Poor,3.87,12.96,0.0,29.21,32.49
277,22.55,Male,High School,5.31,2.22,1.07,2.8,2.73,5.92,4.4,Average,9.07,14.69,17.43,38.72,75.23
278,16.91,Other,High School,6.01,2.36,1.95,3.85,1.92,7.07,6.81,Good,2.48,19.97,12.59,21.83,47.59
279,21.03,Male,High School,0.46,0.81,3.66,3.06,0.26,5.46,8.11,Poor,5.83,0.0,24.19,10.88,35.33
280,20.67,Female,High School,1.2,0.44,0.67,2.17,0.84,6.04,5.15,Average,7.76,4.3,6.58,15.46,25.16
281,16.45,Other,High School,4.19,3.87,3.41,1.77,1.78,8.14,8.05,Average,5.4,22.05,11.92,17.11,49.4
282,18.82,Female,High School,4.23,0.08,1.93,0.32,0.0,7.01,11.31,Good,5.17,22.12,2.15,36.81,52.8
283,19.59,Male,High School,4.38,1.34,1.9,4.76,1.19,6.53,8.13,Good,1.08,25.67,24.06,22.42,30.94
284,19.98,Male,High School,9.6,1.95,3.38,2.23,0.49,5.01,4.57,Good,4.43,30.18,14.62,55.33,86.14
285,17.09,Female,High School,0.41,2.33,1.92,4.42,2.36,7.14,4.29,Average,5.2,0.16,31.33,1.35,12.28
286,21.35,Female,High School,2.22,3.39,2.0,4.41,2.54,6.32,9.41,Average,8.17,0.09,30.29,20.49,19.66
287,16.06,Other,High School,6.13,2.05,2.2,0.0,3.0,4.61,9.23,Average,3.48,32.54,30.64,30.37,51.68
288,17.84,Other,High School,6.12,2.22,1.31,3.24,1.88,6.71,4.01,Average,9.18,18.34,12.35,30.08,60.21
289,20.51,Male,High School,5.43,0.72,2.16,4.48,0.0,7.18,3.25,Average,10.19,13.07,3.74,33.04,47.95
290,16.18,Female,High School,4.25,4.29,0.0,3.03,2.25,7.49,7.01,Poor,6.35,16.3,11.08,14.68,43.56
291,20.05,Other,High School,6.31,2.3,1.95,2.81,0.43,6.63,6.17,Good,3.6,20.27,0.0,33.08,31.26
292,17.88,Male,High School,8.19,3.43,1.78,2.82,2.1,7.86,6.63,Poor,3.22,32.85,12.55,48.88,69.1
293,23.46,Female,High School,6.7,2.54,1.69,1.71,3.12,6.9,0.64,Poor,1.88,30.52,0.29,40.26,54.72
294,18.51,Female,High School,1.31,1.3,1.95,3.63,1.34,7.87,10.2,Good,8.64,5.47,22.38,12.9,14.74
295,17.67,Female,High School,6.06,1.02,1.13,4.59,1.24,8.31,10.37,Good,3.23,21.11,27.69,23.89,49.33
296,17.27,Female,High School,7.31,1.43,1.47,3.57,1.31,5.49,5.89,Good,6.93,25.06,35.29,36.29,40.89
297,24.13,Other,High School,7.24,2.89,0.56,3.48,2.47,5.92,8.52,Good,1.71,19.38,28.22,29.25,50.32
298,20.74,Female,High School,9.0,1.78,0.0,2.14,0.78,6.5,3.81,Good,7.58,34.69,0.0,48.27,64.64
299,15.57,Male,High School,5.22,0.85,1.05,2.03,1.52,7.6,1.17,Poor,5.77,6.97,0.32,34.71,40.97
300,16.94,Other,High School,3.08,2.21,2.52,5.37,1.67,7.96,7.93,Average,9.5,11.11,22.31,22.97,37.29
301,23.02,Other,High School,3.73,1.35,3.67,3.47,1.56,6.94,5.99,Poor,1.83,0.0,31.66,10.43,8.13
302,17.15,Male,High School,6.11,2.21,2.54,1.17,0.92,9.42,9.2,Poor,4.04,23.27,7.43,33.46,44.85
303,19.17,Female,High School,3.68,4.18,0.32,5.46,2.46,7.97,9.76,Average,7.85,6.57,3.53,6.71,22.11
304,17.08,Other,High School,2.94,0.06,2.51,5.23,0.0,7.25,4.57,Good,0.09,12.32,19.53,11.01,26.35
305,16.19,Male,High School,5.95,2.88,3.09,0.0,1.91,7.66,6.32,Poor,8.35,17.31,0.0,32.05,39.83
306,21.93,Other,High School,2.62,1.48,2.49,1.91,1.79,9.1,1.95,Average,4.59,19.58,5.41,14.91,32.1
307,22.78,Other,High School,3.15,1.52,3.1,4.3,1.31,7.87,6.68,Average,2.83,4.55,27.68,14.45,20.6
308,16.35,Female,High School,6.58,0.21,3.74,2.33,0.69,7.2,6.97,Poor,5.18,27.14,4.71,37.39,57.16
309,23.23,Female,High School,7.44,0.88,3.21,5.93,1.94,5.43,2.4,Good,6.04,16.44,16.66,32.53,61.74
310,24.99,Female,High School,5.53,2.13,2.79,0.06,0.0,7.29,11.47,Good,9.39,18.26,9.46,45.27,65.57
311,17.37,Male,High School,2.24,1.92,0.07,3.86,2.2,8.56,1.96,Poor,3.56,9.24,0.0,12.72,22.76
312,22.71,Female,High School,3.12,2.43,1.76,4.31,2.06,7.69,3.29,Good,5.25,10.65,0.0,20.25,36.28
313,21.37,Female,High School,8.87,3.1,2.51,1.79,1.3,7.67,7.49,Average,10.21,32.74,11.68,48.46,87.25
314,18.16,Female,High School,5.15,0.0,0.1,3.9,2.49,9.29,6.64,Poor,10.51,18.63,0.0,38.61,55.65
315,17.9,Other,High School,0.76,0.82,0.54,2.46,1.71,7.9,7.7,Average,7.13,1.58,0.08,6.35,21.67
316,19.03,Female,High School,2.33,1.88,0.51,5.36,0.28,5.25,3.18,Poor,7.32,2.96,9.41,9.28,29.33
317,20.66,Female,High School,5.38,1.58,1.2,0.49,1.7,8.63,7.42,Poor,0.93,16.76,0.59,17.54,28.35
318,21.82,Female,High School,2.62,3.64,2.71,2.06,0.97,6.97,4.11,Average,3.45,5.2,2.27,9.19,14.23
319,20.06,Other,High School,4.37,1.44,2.05,3.21,0.0,8.03,6.22,Poor,7.04,16.39,1.81,35.31,44.25
320,22.68,Female,High School,2.55,1.05,2.19,6.63,2.74,6.76,7.04,Average,3.75,0.85,33.85,13.89,4.11
321,21.82,Male,High School,4.04,0.07,4.27,1.68,2.65,5.88,8.24,Poor,6.12,6.42,31.38,20.05,51.92
322,17.63,Male,High School,3.38,2.47,3.27,2.64,1.92,6.09,5.57,Poor,3.86,19.73,31.5,16.98,34.61
323,22.5,Male,High School,6.2,3.63,0.0,3.97,2.96,6.39,3.82,Average,10.31,12.98,5.81,40.18,65.5
324,19.97,Male,High School,3.91,0.33,2.3,2.78,3.18,8.11,9.3,Poor,5.7,6.69,24.19,18.85,47.83
325,15.96,Other,High School,2.08,1.62,1.26,1.93,1.69,7.38,7.14,Average,10.26,11.79,9.5,23.48,31.61
326,19.48,Other,High School,5.65,2.36,1.66,5.48,1.56,7.33,5.88,Good,1.77,13.39,18.78,16.17,20.1
327,19.94,Other,High School,5.05,2.55,1.67,3.23,1.78,7.05,4.14,Average,0.0,14.53,6.95,23.69,30.72
328,22.65,Female,High School,0.54,1.58,2.61,2.66,1.65,4.98,10.84,Average,7.04,0.0,20.75,10.42,3.05
329,16.58,Other,High School,6.05,0.0,3.17,2.65,1.93,8.51,2.02,Good,3.88,15.88,0.0,39.75,50.31
330,17.21,Male,High School,4.62,1.38,2.05,4.13,0.64,5.03,13.26,Poor,3.31,13.97,37.71,22.75,37.78
331,17.12,Female,High School,5.16,4.0,5.56,3.4,0.56,5.43,3.96,Average,1.97,21.76,18.02,25.36,41.97
332,19.38,Female,High School,7.01,2.87,2.35,0.13,2.05,6.66,3.59,Poor,0.36,20.02,5.75,31.18,44.11
333,16.82,Male,High School,6.42,1.96,0.44,0.93,0.36,7.13,2.99,Poor,7.73,24.05,0.0,42.22,33.94
334,21.49,Other,High School,5.36,2.41,1.16,2.21,0.49,7.07,11.83,Poor,5.82,33.01,61.18,37.53,19.86
335,22.13,Male,High School,5.7,1.68,0.92,3.33,2.14,6.54,7.84,Average,2.7,23.49,20.62,27.9,36.51
336,16.35,Other,High School,6.37,0.0,0.51,2.49,1.37,6.82,4.93,Poor,4.14,15.37,9.97,38.69,54.67
337,17.08,Male,High School,4.28,4.15,2.36,3.11,2.68,7.78,6.24,Good,4.15,23.12,11.93,23.15,65.65
338,20.47,Other,High School,5.13,3.59,1.05,1.34,0.95,6.09,9.66,Good,0.62,18.14,16.79,23.46,31.9
339,22.71,Female,High School,5.6,1.34,1.0,4.65,0.49,6.98,5.78,Good,4.24,8.73,1.77,26.17,41.79
340,19.88,Male,High School,5.77,2.89,1.97,2.53,1.1,7.03,4.64,Good,9.24,14.87,5.08,38.35,61.92
341,20.05,Female,High School,3.95,3.15,1.35,1.65,1.21,4.13,4.56,Good,0.8,13.99,3.37,18.3,27.59
342,17.82,Female,High School,9.3,0.56,2.5,2.86,1.22,5.43,8.06,Average,7.98,25.27,42.0,57.04,74.86
343,21.79,Other,High School,2.87,1.97,0.13,3.4,2.67,6.15,7.7,Good,5.95,9.77,11.23,20.02,45.42
344,20.41,Other,High School,0.45,4.06,0.24,0.61,1.19,5.57,4.29,Average,2.78,8.03,8.59,7.55,12.87
345,23.29,Other,High School,1.94,1.57,2.64,5.42,2.79,5.67,7.15,Average,10.07,3.73,36.73,10.37,19.66
346,22.54,Male,High School,6.07,1.54,1.27,5.1,1.83,5.92,1.48,Good,2.07,12.18,0.0,19.63,26.86
347,17.0,Female,High School,4.68,1.63,2.41,3.13,0.56,9.09,6.3,Average,5.49,13.91,1.66,25.98,55.91
348,17.68,Female,High School,3.5,4.21,4.11,3.52,0.71,6.7,4.97,Good,7.19,17.38,26.12,17.63,35.9
349,19.61,Female,High School,7.29,2.06,2.08,4.56,0.9,7.27,8.42,Poor,6.52,17.33,10.39,32.79,55.46
350,23.63,Male,High School,6.09,1.56,4.57,2.37,2.58,7.92,5.75,Good,10.49,19.49,17.1,40.3,69.94
351,20.35,Female,High School,3.9,3.24,-0.0,1.82,3.09,5.6,5.89,Good,1.42,13.76,13.4,12.87,14.91
352,17.48,Other,High School,5.76,2.01,2.13,3.48,2.27,5.42,7.46,Good,2.05,14.76,32.69,13.53,45.45
353,15.46,Female,High School,7.6,0.34,1.92,3.15,1.87,7.6,8.08,Average,7.38,22.77,13.76,46.6,79.16
354,17.38,Male,High School,3.0,0.0,2.04,2.71,3.44,6.29,9.05,Average,4.14,7.6,4.22,13.45,22.01
355,22.99,Other,High School,2.66,2.45,1.01,4.17,2.13,5.68,13.25,Poor,6.32,1.96,32.61,4.76,30.5
356,16.83,Other,High School,4.92,0.74,3.4,6.14,1.34,6.19,1.03,Good,2.23,6.47,24.42,11.5,15.07
357,20.34,Male,High School,3.81,2.73,3.26,4.15,4.09,6.7,4.15,Good,5.35,2.18,24.58,14.58,27.95
358,17.7,Male,High School,3.6,0.7,1.99,2.08,0.6,5.93,7.17,Average,3.46,10.85,1.7,18.57,15.42
359,21.61,Other,High School,4.59,1.79,1.77,4.43,0.0,6.96,7.74,Poor,4.05,10.73,10.81,21.2,35.91
360,19.06,Male,High School,5.61,2.01,0.0,3.78,3.65,7.33,6.4,Average,9.98,10.23,8.46,36.73,49.34
361,21.94,Other,High School,3.91,1.14,0.89,2.88,1.15,7.86,11.83,Average,2.5,10.53,19.11,12.7,35.68
362,22.13,Other,High School,3.61,1.15,1.51,1.02,0.21,4.5,3.09,Average,6.62,17.16,0.0,20.9,40.56
363,22.75,Other,High School,6.26,2.5,2.27,2.35,2.02,6.76,6.61,Poor,5.03,19.65,30.94,36.39,57.07
364,17.58,Female,High School,2.51,4.54,2.99,2.9,1.67,4.69,6.77,Good,2.96,11.63,4.9,16.9,8.0
365,19.08,Other,High School,4.36,0.48,2.2,5.02,1.52,7.1,3.75,Average,7.03,7.44,13.22,18.89,42.0
366,19.3,Other,High School,5.39,2.1,2.47,0.07,0.67,8.11,4.83,Good,10.06,34.39,0.37,48.37,71.12
367,16.8,Female,High School,7.18,1.13,4.24,3.5,2.29,6.53,0.57,Poor,1.84,23.24,10.7,21.67,24.64
368,18.54,Male,High School,4.24,0.38,0.0,3.3,0.56,6.19,12.65,Average,4.63,15.96,22.1,25.65,41.11
369,22.49,Other,High School,6.41,1.12,3.59,3.38,0.26,7.14,6.9,Average,5.54,21.14,2.48,28.22,48.94
370,23.69,Female,High School,6.8,0.88,2.24,4.35,1.06,7.75,8.43,Average,4.3,29.4,6.01,44.88,64.46
371,24.58,Male,High School,7.9,1.76,3.01,3.09,0.46,6.82,1.52,Average,9.08,18.94,9.43,45.86,72.22
372,21.19,Other,High School,3.32,3.42,3.72,4.98,1.84,5.28,9.19,Poor,1.79,13.29,51.56,7.27,6.68
373,23.25,Other,High School,2.93,1.23,1.84,2.86,1.63,5.88,5.45,Poor,7.16,0.0,31.94,6.18,31.66
374,19.33,Male,High School,4.2,1.94,1.24,0.81,2.24,7.19,7.29,Good,6.17,26.0,0.71,36.91,46.95
375,16.1,Female,High School,4.51,2.83,0.92,2.11,1.13,6.66,4.88,Average,4.72,14.35,0.0,15.94,46.51
376,16.15,Male,High School,2.63,1.85,0.8,1.77,3.22,7.14,9.55,Good,6.48,4.23,12.42,19.14,33.84
377,16.32,Female,High School,6.5,1.78,2.4,4.38,1.56,7.39,5.78,Average,9.78,20.81,20.77,40.55,79.55
378,17.4,Other,High School,6.31,3.15,3.59,3.57,3.34,7.57,7.74,Poor,4.91,17.7,27.02,34.7,39.6
379,16.89,Male,High School,3.17,2.8,4.62,0.62,1.3,6.32,3.86,Average,10.73,7.93,10.87,28.14,70.79
380,19.77,Female,High School,3.57,2.68,0.26,2.79,2.49,6.05,9.16,Average,9.68,18.55,13.84,37.34,57.96
381,16.73,Male,High School,6.36,3.13,2.09,4.43,2.94,6.58,5.43,Good,2.86,17.24,14.94,31.52,40.79
382,16.26,Other,High School,2.62,1.15,0.96,1.84,1.53,7.24,5.2,Good,5.36,6.34,0.51,23.04,41.18
383,15.42,Other,High School,3.57,4.17,0.0,0.43,2.04,6.18,1.21,Poor,1.74,18.0,0.0,18.56,29.29
384,20.61,Other,High School,5.76,0.58,0.6,3.54,3.59,5.15,9.86,Good,1.43,12.23,9.07,24.36,54.03
385,19.15,Female,High School,2.84,2.33,1.29,1.25,3.07,6.6,7.59,Poor,6.22,7.78,5.94,16.4,36.77
386,20.34,Male,High School,3.81,2.73,3.26,4.15,4.09,6.7,4.15,Good,5.35,2.18,24.58,14.58,27.95
387,16.36,Female,High School,2.55,3.35,4.88,2.33,1.44,5.64,6.99,Good,8.41,13.53,12.18,17.49,39.39
388,20.01,Male,High School,7.5,2.12,0.42,0.34,2.36,6.91,3.1,Poor,8.98,24.82,0.0,45.14,62.87
389,19.1,Male,High School,3.29,2.33,2.26,2.89,1.69,10.09,10.15,Average,3.67,8.13,4.58,10.76,26.39
390,18.73,Other,High School,5.03,0.0,3.12,2.25,0.29,7.86,5.03,Good,0.54,22.77,13.8,15.04,21.74
391,23.72,Other,High School,2.33,0.79,3.99,4.05,0.31,7.21,1.28,Good,5.13,0.0,2.88,24.43,26.0
392,21.62,Other,High School,9.46,1.93,3.56,2.66,0.59,5.67,10.47,Average,5.62,31.23,31.28,43.95,66.93
393,20.69,Male,High School,4.22,2.85,3.73,2.0,1.27,7.9,1.71,Poor,9.22,19.2,8.72,28.71,61.16
394,15.82,Other,High School,3.8,2.73,1.95,3.77,1.71,8.99,5.6,Good,1.11,17.82,23.37,17.76,19.66
395,21.57,Female,High School,5.7,3.04,0.59,1.98,2.98,6.27,11.32,Average,2.16,15.32,23.78,12.85,30.97
396,19.76,Female,High School,3.73,3.08,0.0,4.53,1.86,7.6,8.69,Average,6.92,5.72,3.06,17.31,22.91
397,21.31,Male,High School,4.66,3.88,4.02,4.73,1.31,6.79,6.6,Average,9.58,25.01,15.31,34.47,52.49
398,15.11,Male,High School,3.91,3.12,0.2,2.94,1.58,7.88,8.37,Good,1.59,17.12,1.4,22.91,24.82
399,18.64,Other,High School,3.89,0.63,1.44,3.97,1.52,5.54,9.1,Average,7.52,4.2,21.57,18.31,33.79
400,20.09,Female,High School,3.0,0.57,3.93,3.59,2.33,6.14,1.0,Average,0.47,5.99,0.4,9.37,22.13
401,16.02,Female,High School,4.61,1.82,3.07,3.03,0.0,6.28,1.94,Average,7.69,13.64,13.84,23.12,42.65
402,15.67,Male,High School,6.51,3.05,3.26,5.05,0.0,5.29,3.11,Good,1.93,11.46,31.12,25.61,46.39
403,20.35,Female,High School,3.9,3.24,-0.0,1.82,3.09,5.6,5.89,Good,1.42,13.76,13.4,12.87,14.91
404,17.0,Male,High School,3.5,1.75,2.7,3.26,1.81,4.73,2.16,Average,5.35,7.14,15.28,13.55,28.87
405,20.11,Other,High School,2.23,4.8,2.45,1.96,1.04,7.61,0.97,Good,8.77,11.54,3.8,29.02,33.36
406,22.91,Other,High School,3.6,1.81,2.28,1.9,2.78,5.93,6.89,Good,6.98,11.19,8.14,27.48,32.34
407,21.28,Other,High School,4.6,4.57,2.18,3.91,0.19,5.78,10.0,Average,4.77,17.3,14.11,27.31,60.75
408,21.58,Female,High School,5.09,2.14,1.05,2.9,1.17,6.36,7.68,Good,6.92,18.62,0.53,28.25,53.81
409,19.23,Other,High School,5.47,0.57,3.21,2.51,1.87,8.38,6.0,Good,2.36,19.6,12.84,28.96,51.96
410,17.45,Female,High School,5.4,1.76,1.44,2.49,0.03,7.58,5.51,Poor,9.25,21.79,5.8,41.18,71.53
411,21.34,Female,High School,8.27,1.22,3.21,5.34,1.14,6.83,4.58,Average,7.53,23.3,18.22,42.4,71.93
412,22.0,Male,High School,5.22,1.45,2.48,4.97,2.58,9.1,3.27,Average,3.72,16.31,7.34,27.52,21.34
413,23.16,Female,High School,3.87,2.38,0.95,6.12,0.0,7.8,5.39,Good,1.91,2.15,24.56,11.94,8.4
414,20.24,Other,High School,4.07,0.85,1.48,5.13,2.1,8.03,2.71,Good,9.07,10.56,20.64,30.57,37.28
415,17.65,Other,High School,4.59,1.43,2.12,5.16,1.24,7.54,5.21,Good,3.38,3.22,19.32,29.47,36.8
416,18.0,Other,High School,4.08,0.38,1.01,2.47,2.32,5.09,4.67,Average,3.42,12.92,16.96,22.09,40.27
417,15.77,Female,High School,3.68,2.78,0.87,1.3,0.0,6.4,13.17,Good,5.21,18.26,9.95,29.62,45.04
418,22.94,Female,High School,9.58,1.41,1.15,1.93,0.73,9.31,7.24,Good,2.65,34.9,0.22,54.53,93.36
419,20.36,Other,High School,4.87,2.15,2.83,3.78,2.92,9.2,1.47,Average,2.32,14.01,0.19,25.88,36.67
420,20.06,Other,High School,4.37,1.44,2.05,3.21,0.0,8.03,6.22,Poor,7.04,16.39,1.81,35.31,44.25
421,20.51,Other,High School,4.43,1.3,2.21,3.99,1.69,5.99,3.9,Average,9.17,9.55,0.0,32.09,47.12
422,19.77,Male,High School,3.18,1.16,2.32,0.0,0.63,6.42,2.94,Good,1.48,0.0,1.12,20.79,22.0
423,18.81,Female,High School,6.29,1.53,2.06,0.0,0.0,6.16,5.57,Poor,4.84,22.22,11.04,34.96,60.58
424,16.95,Female,High School,9.72,0.0,0.0,3.99,0.82,7.73,7.54,Poor,4.94,24.06,11.98,43.95,74.82
425,15.98,Female,High School,6.76,2.16,0.57,5.22,0.85,6.75,3.72,Good,10.54,21.31,1.82,43.39,54.32
426,21.89,Female,High School,2.69,4.31,2.9,2.56,2.81,6.92,7.16,Average,1.67,12.02,8.85,7.92,12.84
427,16.21,Other,High School,4.93,2.13,2.13,2.47,2.57,6.8,5.31,Poor,7.06,12.41,12.6,21.31,45.64
428,22.55,Male,High School,1.93,0.89,3.99,5.79,2.03,8.68,8.01,Poor,6.59,0.17,22.31,2.29,8.97
429,22.18,Female,High School,4.14,3.21,3.18,3.1,2.63,5.74,4.13,Poor,6.75,14.93,27.56,29.6,46.5
430,18.57,Male,High School,5.9,3.01,2.46,2.74,0.88,9.36,5.28,Poor,7.01,25.73,0.17,42.29,80.7
431,18.55,Other,High School,4.44,0.0,1.26,2.72,0.78,8.76,4.95,Poor,3.17,13.79,2.48,20.54,45.23
432,17.89,Male,High School,2.64,3.46,2.01,4.99,2.63,8.86,5.56,Poor,8.6,2.71,3.18,17.66,34.17
433,18.7,Female,High School,6.79,0.47,0.88,2.03,1.38,7.9,7.51,Average,7.71,24.74,10.4,44.35,69.62
434,16.86,Other,High School,4.17,2.44,1.77,3.87,1.96,6.41,4.73,Good,9.01,16.07,0.0,17.51,52.17
435,17.52,Female,High School,7.19,3.09,3.28,2.27,1.99,6.97,4.34,Poor,3.45,29.3,11.92,36.18,41.45
436,23.32,Other,High School,7.08,4.35,2.19,5.23,1.07,6.06,8.79,Good,6.52,25.54,25.23,46.46,66.03
437,22.63,Other,High School,1.85,3.12,1.63,1.34,0.56,7.4,5.33,Poor,4.31,11.57,2.3,15.04,19.95
